dates,evergreen_needleleaf_forest_mean,evergreen_needleleaf_forest_sd
2010-01-01,NA,NA
2010-01-09,NA,NA
2010-01-17,NA,NA
2010-01-25,NA,NA
2010-02-02,NA,NA
2010-02-10,NA,NA
2010-02-18,NA,NA
2010-02-26,NA,NA
2010-03-06,NA,NA
2010-03-14,NA,NA
2010-03-22,NA,NA
2010-03-30,0,NA
2010-04-07,NA,NA
2010-04-15,0.0012,NA
2010-04-23,0.010575,0.002974
2010-05-01,0.002625,0.00045
2010-05-09,0.006425,0.001652
2010-05-17,0.019725,0.003197
2010-05-25,0.037025,0.005235
2010-06-02,0.035275,0.002884
2010-06-10,0.031125,0.003192
2010-06-18,0.04795,0.00258
2010-06-26,0.04755,0.003708
2010-07-04,0.04985,0.00239
2010-07-12,0.038725,0.00134
2010-07-20,0.033325,0.003685
2010-07-28,0.040775,0.001588
2010-08-05,0.034075,0.002247
2010-08-13,0.042925,0.006067
2010-08-21,0.014775,0.001302
2010-08-29,0.01685,0.001103
2010-09-06,0.011325,0.00159
2010-09-14,0.0048,0.001354
2010-09-22,4e-04,0
2010-09-30,NA,NA
2010-10-08,NA,NA
2010-10-16,NA,NA
2010-10-24,NA,NA
2010-11-01,NA,NA
2010-11-09,NA,NA
2010-11-17,NA,NA
2010-11-25,NA,NA
2010-12-03,NA,NA
2010-12-11,NA,NA
2010-12-19,NA,NA
2010-12-27,NA,NA
2011-01-01,NA,NA
2011-01-09,NA,NA
2011-01-17,NA,NA
2011-01-25,NA,NA
2011-02-02,NA,NA
2011-02-10,NA,NA
2011-02-18,NA,NA
2011-02-26,NA,NA
2011-03-06,NA,NA
2011-03-14,NA,NA
2011-03-22,NA,NA
2011-03-30,NA,NA
2011-04-07,NA,NA
2011-04-15,NA,NA
2011-04-23,NA,NA
2011-05-01,NA,NA
2011-05-09,NA,NA
2011-05-17,0.023425,0.005446
2011-05-25,0.035525,0.003327
2011-06-02,0.025,0.002573
2011-06-10,0.0288,0.002447
2011-06-18,0.050675,0.003365
2011-06-26,0.05185,0.002603
2011-07-04,0.047925,0.005654
2011-07-12,0.04435,0.004371
2011-07-20,0.050325,0.001228
2011-07-28,0.044675,0.001952
2011-08-05,0.03175,0.001279
2011-08-13,0.02235,0.001147
2011-08-21,0.0285,0.001378
2011-08-29,0.01645,0.001406
2011-09-06,0.011,0.000956
2011-09-14,0.006625,0.000914
2011-09-22,0.001225,0.000629
2011-09-30,NA,NA
2011-10-08,NA,NA
2011-10-16,NA,NA
2011-10-24,NA,NA
2011-11-01,NA,NA
2011-11-09,NA,NA
2011-11-17,NA,NA
2011-11-25,NA,NA
2011-12-03,NA,NA
2011-12-11,NA,NA
2011-12-19,NA,NA
2011-12-27,NA,NA
2012-01-01,NA,NA
2012-01-09,NA,NA
2012-01-17,NA,NA
2012-01-25,NA,NA
2012-02-02,NA,NA
2012-02-10,NA,NA
2012-02-18,NA,NA
2012-02-26,NA,NA
2012-03-05,NA,NA
2012-03-13,NA,NA
2012-03-21,NA,NA
2012-03-29,NA,NA
2012-04-06,NA,NA
2012-04-14,NA,NA
2012-04-22,NA,NA
2012-04-30,NA,NA
2012-05-08,NA,NA
2012-05-16,0.018525,0.005768
2012-05-24,0.025675,0.006305
2012-06-01,0.0321,0.003997
2012-06-09,0.050325,0.003363
2012-06-17,0.0552,0.00336
2012-06-25,0.05645,0.002278
2012-07-03,0.0466,0.003642
2012-07-11,0.049175,0.001365
2012-07-19,0.030675,0.010473
2012-07-27,0.04645,0.003129
2012-08-04,0.03835,0.001996
2012-08-12,0.033925,0.001765
2012-08-20,0.033675,0.000991
2012-08-28,0.0169,0.001472
2012-09-05,0.00965,0.000404
2012-09-13,0.0092,0.001186
2012-09-21,0.0063,0.000739
2012-09-29,NA,NA
2012-10-07,NA,NA
2012-10-15,NA,NA
2012-10-23,NA,NA
2012-10-31,NA,NA
2012-11-08,NA,NA
2012-11-16,NA,NA
2012-11-24,NA,NA
2012-12-02,NA,NA
2012-12-10,NA,NA
2012-12-18,NA,NA
2012-12-26,NA,NA
2013-01-01,NA,NA
2013-01-09,NA,NA
2013-01-17,NA,NA
2013-01-25,NA,NA
2013-02-02,NA,NA
2013-02-10,NA,NA
2013-02-18,NA,NA
2013-02-26,NA,NA
2013-03-06,NA,NA
2013-03-14,NA,NA
2013-03-22,NA,NA
2013-03-30,NA,NA
2013-04-07,NA,NA
2013-04-15,NA,NA
2013-04-23,NA,NA
2013-05-01,NA,NA
2013-05-09,NA,NA
2013-05-17,NA,NA
2013-05-25,0.02575,0.003431
2013-06-02,0.023325,0.003643
2013-06-10,0.0371,0.004582
2013-06-18,0.0523,0.011081
2013-06-26,0.0502,0.001463
2013-07-04,0.043167,0.006531
2013-07-12,0.042725,0.002232
2013-07-20,0.047925,0.001893
2013-07-28,0.039525,0.001335
2013-08-05,0.0406,0.004846
2013-08-13,0.00535,0.002616
2013-08-21,0.0175,0.000668
2013-08-29,0.011625,0.001295
2013-09-06,0.0095,0.000898
2013-09-14,0.001,0
2013-09-22,0.00265,0.000436
2013-09-30,NA,NA
2013-10-08,NA,NA
2013-10-16,NA,NA
2013-10-24,NA,NA
2013-11-01,NA,NA
2013-11-09,NA,NA
2013-11-17,NA,NA
2013-11-25,NA,NA
2013-12-03,NA,NA
2013-12-11,NA,NA
2013-12-19,NA,NA
2013-12-27,NA,NA
2014-01-01,NA,NA
2014-01-09,NA,NA
2014-01-17,NA,NA
2014-01-25,NA,NA
2014-02-02,NA,NA
2014-02-10,NA,NA
2014-02-18,NA,NA
2014-02-26,NA,NA
2014-03-06,NA,NA
2014-03-14,NA,NA
2014-03-22,NA,NA
2014-03-30,NA,NA
2014-04-07,NA,NA
2014-04-15,NA,NA
2014-04-23,NA,NA
2014-05-01,0.0023,0
2014-05-09,0.010825,0.001646
2014-05-17,0.002875,0.000457
2014-05-25,0.02035,0.002774
2014-06-02,0.031675,0.003634
2014-06-10,0.0376,0.003951
2014-06-18,0.055025,0.004806
2014-06-26,0.058175,0.003753
2014-07-04,0.0655,0.005127
2014-07-12,0.054925,0.001808
2014-07-20,0.03155,0.00133
2014-07-28,0.022625,0.001424
2014-08-05,0.033025,0.002708
2014-08-13,0.030825,0.001646
2014-08-21,0.02325,0.0017
2014-08-29,0.0101,0.00112
2014-09-06,0.0093,0.000993
2014-09-14,NA,NA
2014-09-22,0.002525,0.000519
2014-09-30,NA,NA
2014-10-08,NA,NA
2014-10-16,NA,NA
2014-10-24,NA,NA
2014-11-01,NA,NA
2014-11-09,NA,NA
2014-11-17,NA,NA
2014-11-25,NA,NA
2014-12-03,NA,NA
2014-12-11,NA,NA
2014-12-19,NA,NA
2014-12-27,NA,NA
2015-01-01,NA,NA
2015-01-09,NA,NA
2015-01-17,NA,NA
2015-01-25,NA,NA
2015-02-02,NA,NA
2015-02-10,NA,NA
2015-02-18,NA,NA
2015-02-26,NA,NA
2015-03-06,NA,NA
2015-03-14,NA,NA
2015-03-22,NA,NA
2015-03-30,NA,NA
2015-04-07,NA,NA
2015-04-15,NA,NA
2015-04-23,NA,NA
2015-05-01,NA,NA
2015-05-09,0.0161,0.003976
2015-05-17,0.033875,0.00386
2015-05-25,0.0258,0.002531
2015-06-02,0.020375,0.002272
2015-06-10,0.028975,0.004617
2015-06-18,0.05355,0.003529
2015-06-26,0.0465,0.002652
2015-07-04,0.038375,0.00614
2015-07-12,0.0395,0.006497
2015-07-20,0.01475,0.006576
2015-07-28,0.0242,0.010402
2015-08-05,0.025225,0.002111
2015-08-13,0.0145,0.00742
2015-08-21,0.0163,0.001594
2015-08-29,0.001725,5e-05
2015-09-06,0.007025,0.00085
2015-09-14,0.00165,0.000238
2015-09-22,0.002075,0.00015
2015-09-30,NA,NA
2015-10-08,NA,NA
2015-10-16,NA,NA
2015-10-24,NA,NA
2015-11-01,NA,NA
2015-11-09,NA,NA
2015-11-17,NA,NA
2015-11-25,NA,NA
2015-12-03,NA,NA
2015-12-11,NA,NA
2015-12-19,NA,NA
2015-12-27,NA,NA
2016-01-01,NA,NA
2016-01-09,NA,NA
2016-01-17,NA,NA
2016-01-25,NA,NA
2016-02-02,NA,NA
2016-02-10,NA,NA
2016-02-18,NA,NA
2016-02-26,NA,NA
2016-03-05,NA,NA
2016-03-13,NA,NA
2016-03-21,0,NA
2016-03-29,0,0
2016-04-06,NA,NA
2016-04-14,NA,NA
2016-04-22,NA,NA
2016-04-30,NA,NA
2016-05-08,0.020925,0.003372
2016-05-16,0.0152,0.001982
2016-05-24,0.0186,0.001738
2016-06-01,0.018475,0.002037
