dates,evergreen_needleleaf_forest_mean,evergreen_needleleaf_forest_sd
2010-01-01,NA,NA
2010-01-09,NA,NA
2010-01-17,NA,NA
2010-01-25,NA,NA
2010-02-02,NA,NA
2010-02-10,NA,NA
2010-02-18,NA,NA
2010-02-26,NA,NA
2010-03-06,NA,NA
2010-03-14,NA,NA
2010-03-22,0,0
2010-03-30,NA,NA
2010-04-07,NA,NA
2010-04-15,0.00095,0.000636
2010-04-23,0.011586,0.001263
2010-05-01,0.0033,0.000648
2010-05-09,0.008843,0.001711
2010-05-17,0.0224,0.002388
2010-05-25,0.0427,0.002861
2010-06-02,0.042171,0.00304
2010-06-10,0.034743,0.003267
2010-06-18,0.057886,0.002828
2010-06-26,0.053171,0.001195
2010-07-04,0.0595,0.001246
2010-07-12,0.034086,0.006528
2010-07-20,0.041186,0.009573
2010-07-28,0.052829,0.00574
2010-08-05,0.043329,0.001848
2010-08-13,0.045971,0.002018
2010-08-21,0.0103,0.00326
2010-08-29,0.020114,0.002244
2010-09-06,0.012957,0.001335
2010-09-14,0.0063,0.001211
2010-09-22,0.000443,0.000113
2010-09-30,NA,NA
2010-10-08,NA,NA
2010-10-16,NA,NA
2010-10-24,NA,NA
2010-11-01,NA,NA
2010-11-09,NA,NA
2010-11-17,NA,NA
2010-11-25,NA,NA
2010-12-03,NA,NA
2010-12-11,NA,NA
2010-12-19,NA,NA
2010-12-27,NA,NA
2011-01-01,NA,NA
2011-01-09,NA,NA
2011-01-17,NA,NA
2011-01-25,NA,NA
2011-02-02,NA,NA
2011-02-10,NA,NA
2011-02-18,NA,NA
2011-02-26,NA,NA
2011-03-06,NA,NA
2011-03-14,NA,NA
2011-03-22,NA,NA
2011-03-30,NA,NA
2011-04-07,NA,NA
2011-04-15,NA,NA
2011-04-23,NA,NA
2011-05-01,NA,NA
2011-05-09,NA,NA
2011-05-17,0.022557,0.005302
2011-05-25,0.036943,0.003566
2011-06-02,0.026671,0.002251
2011-06-10,0.0326,0.005004
2011-06-18,0.059186,0.003448
2011-06-26,0.058743,0.003561
2011-07-04,0.051786,0.002812
2011-07-12,0.055129,0.004197
2011-07-20,0.0588,0.003044
2011-07-28,0.054986,0.002278
2011-08-05,0.038886,0.001914
2011-08-13,0.026757,0.000913
2011-08-21,0.031643,0.003335
2011-08-29,0.019057,0.000757
2011-09-06,0.012686,0.00097
2011-09-14,0.0063,0.001364
2011-09-22,8e-04,0
2011-09-30,NA,NA
2011-10-08,NA,NA
2011-10-16,NA,NA
2011-10-24,NA,NA
2011-11-01,NA,NA
2011-11-09,NA,NA
2011-11-17,NA,NA
2011-11-25,NA,NA
2011-12-03,NA,NA
2011-12-11,NA,NA
2011-12-19,NA,NA
2011-12-27,NA,NA
2012-01-01,NA,NA
2012-01-09,NA,NA
2012-01-17,NA,NA
2012-01-25,NA,NA
2012-02-02,NA,NA
2012-02-10,NA,NA
2012-02-18,NA,NA
2012-02-26,NA,NA
2012-03-05,NA,NA
2012-03-13,NA,NA
2012-03-21,NA,NA
2012-03-29,NA,NA
2012-04-06,NA,NA
2012-04-14,NA,NA
2012-04-22,NA,NA
2012-04-30,NA,NA
2012-05-08,NA,NA
2012-05-16,0.016729,0.004578
2012-05-24,0.029486,0.003523
2012-06-01,0.031286,0.003831
2012-06-09,0.057029,0.003552
2012-06-17,0.0632,0.002499
2012-06-25,0.068543,0.003515
2012-07-03,0.057057,0.004622
2012-07-11,0.047657,0.00287
2012-07-19,0.033329,0.009486
2012-07-27,0.052914,0.002616
2012-08-04,0.045386,0.003295
2012-08-12,0.040543,0.002277
2012-08-20,0.0373,0.002919
2012-08-28,0.014229,0.001179
2012-09-05,0.009171,0.001011
2012-09-13,0.011557,0.000844
2012-09-21,0.007857,0.000704
2012-09-29,NA,NA
2012-10-07,NA,NA
2012-10-15,NA,NA
2012-10-23,NA,NA
2012-10-31,NA,NA
2012-11-08,NA,NA
2012-11-16,NA,NA
2012-11-24,NA,NA
2012-12-02,NA,NA
2012-12-10,NA,NA
2012-12-18,NA,NA
2012-12-26,NA,NA
2013-01-01,NA,NA
2013-01-09,NA,NA
2013-01-17,NA,NA
2013-01-25,NA,NA
2013-02-02,NA,NA
2013-02-10,NA,NA
2013-02-18,NA,NA
2013-02-26,NA,NA
2013-03-06,NA,NA
2013-03-14,NA,NA
2013-03-22,NA,NA
2013-03-30,NA,NA
2013-04-07,NA,NA
2013-04-15,NA,NA
2013-04-23,NA,NA
2013-05-01,NA,NA
2013-05-09,NA,NA
2013-05-17,NA,NA
2013-05-25,0.026429,0.003369
2013-06-02,0.025129,0.002635
2013-06-10,0.035729,0.00618
2013-06-18,0.066257,0.005334
2013-06-26,0.0529,0.002786
2013-07-04,0.053114,0.005074
2013-07-12,0.0476,0.002056
2013-07-20,0.057586,0.002773
2013-07-28,0.046186,0.002548
2013-08-05,0.052957,0.001414
2013-08-13,0.0095,0.005467
2013-08-21,0.019643,0.002939
2013-08-29,0.015229,0.000808
2013-09-06,0.010714,0.000765
2013-09-14,0.00182,0.000705
2013-09-22,0.003571,0.000442
2013-09-30,NA,NA
2013-10-08,NA,NA
2013-10-16,NA,NA
2013-10-24,NA,NA
2013-11-01,NA,NA
2013-11-09,NA,NA
2013-11-17,NA,NA
2013-11-25,NA,NA
2013-12-03,NA,NA
2013-12-11,NA,NA
2013-12-19,NA,NA
2013-12-27,NA,NA
2014-01-01,NA,NA
2014-01-09,NA,NA
2014-01-17,NA,NA
2014-01-25,NA,NA
2014-02-02,NA,NA
2014-02-10,NA,NA
2014-02-18,NA,NA
2014-02-26,NA,NA
2014-03-06,NA,NA
2014-03-14,NA,NA
2014-03-22,NA,NA
2014-03-30,NA,NA
2014-04-07,NA,NA
2014-04-15,NA,NA
2014-04-23,NA,NA
2014-05-01,0.002343,0.00111
2014-05-09,0.011343,0.004579
2014-05-17,0.004667,0.004038
2014-05-25,0.0211,0.00221
2014-06-02,0.036171,0.002847
2014-06-10,0.0433,0.003375
2014-06-18,0.062971,0.003668
2014-06-26,0.068629,0.003745
2014-07-04,0.072657,0.002915
2014-07-12,0.067586,0.010306
2014-07-20,0.037314,0.002643
2014-07-28,0.029371,0.001143
2014-08-05,0.038186,0.001113
2014-08-13,0.031943,0.00238
2014-08-21,0.0301,0.001889
2014-08-29,0.013,0.000954
2014-09-06,0.011371,0.000415
2014-09-14,0.0016,0.0012
2014-09-22,0.003343,0.000257
2014-09-30,NA,NA
2014-10-08,NA,NA
2014-10-16,NA,NA
2014-10-24,NA,NA
2014-11-01,NA,NA
2014-11-09,NA,NA
2014-11-17,NA,NA
2014-11-25,NA,NA
2014-12-03,NA,NA
2014-12-11,NA,NA
2014-12-19,NA,NA
2014-12-27,NA,NA
2015-01-01,NA,NA
2015-01-09,NA,NA
2015-01-17,NA,NA
2015-01-25,NA,NA
2015-02-02,NA,NA
2015-02-10,NA,NA
2015-02-18,NA,NA
2015-02-26,NA,NA
2015-03-06,NA,NA
2015-03-14,0,0
2015-03-22,NA,NA
2015-03-30,NA,NA
2015-04-07,NA,NA
2015-04-15,NA,NA
2015-04-23,6e-04,NA
2015-05-01,7e-04,0.000346
2015-05-09,0.014514,0.002881
2015-05-17,0.038086,0.005929
2015-05-25,0.031643,0.002811
2015-06-02,0.022443,0.001903
2015-06-10,0.032729,0.004203
2015-06-18,0.062914,0.004091
2015-06-26,0.055243,0.00355
2015-07-04,0.04545,0.001626
2015-07-12,0.05244,0.000313
2015-07-20,0.0157,0.000632
2015-07-28,0.0271,0.016836
2015-08-05,0.026957,0.001395
2015-08-13,0.026014,0.001986
2015-08-21,0.017814,0.001939
2015-08-29,NA,NA
2015-09-06,0.007971,0.000966
2015-09-14,0.00124,0.000404
2015-09-22,0.002186,0.000318
2015-09-30,NA,NA
2015-10-08,NA,NA
2015-10-16,NA,NA
2015-10-24,NA,NA
2015-11-01,NA,NA
2015-11-09,NA,NA
2015-11-17,NA,NA
2015-11-25,NA,NA
2015-12-11,NA,NA
2016-01-01,NA,NA
2016-01-09,NA,NA
2016-01-17,NA,NA
2016-01-25,NA,NA
2016-02-02,NA,NA
2016-02-10,NA,NA
2016-02-18,NA,NA
2016-02-26,NA,NA
2016-03-05,NA,NA
2016-03-13,NA,NA
2016-03-21,0,0
2016-03-29,NA,NA
2016-04-06,NA,NA
2016-04-14,NA,NA
2016-04-22,NA,NA
2016-04-30,0.0013,0
2016-05-08,0.0225,0.004151
2016-05-16,0.014686,0.002336
2016-05-24,0.020857,0.002534
2016-06-01,0.0212,0.001469
2016-06-09,0.036671,0.003067
